Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR13380421_1	(0.0, 0.1125568930849376)	(1.0, 0.08783187378940739)	(2.0, 0.05471648278030455)	(3.0, 0.045357266287465094)	(4.0, 0.04438842150819828)	(5.0, 0.04799111668609446)	(6.0, 0.04573047886780522)	(7.0, 0.03841450700672691)	(8.0, 0.036961868141834)	(9.0, 0.03761279109340366)	(10.0, 0.04014611285086397)	(11.0, 0.04619165400916829)	(12.0, 0.050354796361581966)	(13.0, 0.05437342879231513)	(14.0, 0.07278901924647224)	(15.0, 0.17225457003516909)	(16.0, 0.2397871979565141)	(17.0, 0.22225123311258627)	(18.0, 0.2498513715455516)	(19.0, 0.3469356501465563)	(20.0, 0.5268756347991)	(21.0, 0.6373314792836042)	(22.0, 0.7786986243195798)	(23.0, 1.03739148985595)	(24.0, 1.2233380608183453)	(25.0, 1.2919589112803453)	(26.0, 1.4018731577105512)	(27.0, 1.578079759951679)	(28.0, 1.7058805648618898)	(29.0, 1.7673890139611788)	(30.0, 1.8675909370464392)	(31.0, 2.068702253529187)	(32.0, 2.248295414369697)	(33.0, 2.32697918181272)	(34.0, 2.4253376609405426)	(35.0, 2.6505142775111485)	(36.0, 2.8528859718325537)	(37.0, 2.9284395287111744)	(38.0, 3.008609863435485)	(39.0, 3.091549762224003)	(40.0, 3.097801387096704)	(41.0, 3.1784354101784067)	(42.0, 3.255587372451616)	(43.0, 3.6093363512534054)	(44.0, 3.985936746800937)	(45.0, 3.852032596763749)	(46.0, 3.6952770299808204)	(47.0, 3.498565098157233)	(48.0, 3.0602338338918265)	(49.0, 2.7028620541839072)	(50.0, 2.587109606917808)	(51.0, 2.5202027697877405)	(52.0, 2.3721190549136573)	(53.0, 2.1264785768250745)	(54.0, 1.9620149764805077)	(55.0, 1.8544631531177747)	(56.0, 1.6574245032103883)	(57.0, 1.4702137845852925)	(58.0, 1.3724898925048497)	(59.0, 1.2917591106060218)	(60.0, 1.1226020793268743)	(61.0, 0.9501162934170163)	(62.0, 0.866056756887478)	(63.0, 0.7978053491817741)	(64.0, 0.6740784674549394)	(65.0, 0.5538173106324079)	(66.0, 0.456974300770209)	(67.0, 0.4249169737094105)	(68.0, 0.35081856891171126)	(69.0, 0.22981726996857263)	(70.0, 0.16507179862363974)	(71.0, 0.1472292214241463)	(72.0, 0.1291793039022416)	(73.0, 0.10135423263466055)	(74.0, 0.10311222724710446)	(75.0, 0.11464537560522484)	(76.0, 0.08591931639116604)	(77.0, 0.04180232221412422)	(78.0, 0.01896975458860155)	(79.0, 0.011528121926061913)	(80.0, 0.009334084332547187)	(81.0, 0.006063133670508909)	(82.0, 0.004317705138211112)	(83.0, 0.003649189674436865)	(84.0, 0.0031691654128546045)	(85.0, 0.0024353063323204697)	(86.0, 0.0019389461665482376)	(87.0, 0.0016964208197278812)	(88.0, 0.001536831601871999)	(89.0, 0.001259121230642472)	(90.0, 0.0009990033716175302)	(91.0, 0.0007263194324464558)	(92.0, 0.0005956321989266783)	(93.0, 0.0005026432058452982)	(94.0, 0.00035813328416477494)	(95.0, 0.0002789669792441405)	(96.0, 0.0002513216029226491)	(97.0, 0.00021613657851347822)	(98.0, 0.00014576652969513647)	(99.0, 8.670595300831394e-05)	(100.0, 6.283040073066227e-05)
SRR13380425_1	(0.0, 0.11127314229449957)	(1.0, 0.09147120628323724)	(2.0, 0.06677356387369798)	(3.0, 0.05503300932055391)	(4.0, 0.048188161165686784)	(5.0, 0.053977784300606804)	(6.0, 0.05377883741786518)	(7.0, 0.04223991821885114)	(8.0, 0.036689569037498745)	(9.0, 0.036869696620521565)	(10.0, 0.0390742431590098)	(11.0, 0.04911702803037908)	(12.0, 0.05713539394628294)	(13.0, 0.05592558182150281)	(14.0, 0.06726824260916363)	(15.0, 0.1517292597471471)	(16.0, 0.20886734216481848)	(17.0, 0.19409688035694728)	(18.0, 0.2242252349710551)	(19.0, 0.30792272623473294)	(20.0, 0.4459851416789472)	(21.0, 0.5304784204735915)	(22.0, 0.641334849702889)	(23.0, 0.8659203398399897)	(24.0, 1.0701944286377263)	(25.0, 1.1607394565276596)	(26.0, 1.2738152188880816)	(27.0, 1.4983187106478362)	(28.0, 1.7140429990887693)	(29.0, 1.8183395581303705)	(30.0, 1.9361214896561871)	(31.0, 2.15567012864712)	(32.0, 2.3386098527422057)	(33.0, 2.4197828693721757)	(34.0, 2.5143054906812474)	(35.0, 2.714548216632078)	(36.0, 2.8747233092458844)	(37.0, 2.9291782972179323)	(38.0, 2.9782818828913693)	(39.0, 3.060305800715768)	(40.0, 3.11455108791952)	(41.0, 3.3951737314407424)	(42.0, 3.6544714199091737)	(43.0, 3.7789960376770986)	(44.0, 3.8135052564186047)	(45.0, 3.553651054372774)	(46.0, 3.383812251353363)	(47.0, 3.2201730633556025)	(48.0, 2.8635217932061146)	(49.0, 2.557440669872436)	(50.0, 2.444371628690485)	(51.0, 2.3728354377522356)	(52.0, 2.206131392371699)	(53.0, 1.98683681392697)	(54.0, 1.8627100899245286)	(55.0, 1.7876412475819214)	(56.0, 1.6370989479527531)	(57.0, 1.4892693159544808)	(58.0, 1.4169131412427696)	(59.0, 1.3436643940301096)	(60.0, 1.2512092072187178)	(61.0, 1.1991577126678996)	(62.0, 1.1663126577158134)	(63.0, 1.0335841695061854)	(64.0, 0.8039551070444456)	(65.0, 0.6199816657005196)	(66.0, 0.485509703795514)	(67.0, 0.4381106089823227)	(68.0, 0.3765997278514183)	(69.0, 0.2683806890541414)	(70.0, 0.21116464096620652)	(71.0, 0.200656750544644)	(72.0, 0.18388203331672037)	(73.0, 0.16393895255756702)	(74.0, 0.2053131829893533)	(75.0, 0.24985577695236927)	(76.0, 0.1830969996713075)	(77.0, 0.08161258170197337)	(78.0, 0.031722618147429216)	(79.0, 0.01655829528115738)	(80.0, 0.013432947292142046)	(81.0, 0.008691827998698136)	(82.0, 0.006108206994445456)	(83.0, 0.005140357294621352)	(84.0, 0.004392962248646073)	(85.0, 0.003181805888171742)	(86.0, 0.002473393677328266)	(87.0, 0.0022287427809838394)	(88.0, 0.0020687787333740224)	(89.0, 0.0016224924828995744)	(90.0, 0.0011681408182599255)	(91.0, 0.0008119183592968873)	(92.0, 0.0006237253621088671)	(93.0, 0.00055785781309306)	(94.0, 0.00042074577228464523)	(95.0, 0.0003320262164674357)	(96.0, 0.00031455115244283385)	(97.0, 0.0002809452600878302)	(98.0, 0.00019491417565902096)	(99.0, 0.0001236696838664133)	(100.0, 0.00010485038414761128)
SRR13380426_1	(0.0, 0.08315758678759723)	(1.0, 0.06938951868309823)	(2.0, 0.05137104043976356)	(3.0, 0.043938543302640756)	(4.0, 0.04075645630435362)	(5.0, 0.04361532907270238)	(6.0, 0.04257989941573164)	(7.0, 0.03624146814543565)	(8.0, 0.033797339300459146)	(9.0, 0.03505158213079525)	(10.0, 0.037223982198389925)	(11.0, 0.04356241346868592)	(12.0, 0.04898268750172333)	(13.0, 0.05187588390510979)	(14.0, 0.0655152383782174)	(15.0, 0.1428606896327634)	(16.0, 0.2005058045271273)	(17.0, 0.19155162623666627)	(18.0, 0.22090834525412248)	(19.0, 0.3110307696514538)	(20.0, 0.4744270040969835)	(21.0, 0.5770575331626381)	(22.0, 0.6922333508345735)	(23.0, 0.903841421144938)	(24.0, 1.0788862392313887)	(25.0, 1.1574988046794097)	(26.0, 1.2651791985499867)	(27.0, 1.454351052757372)	(28.0, 1.6364851316305682)	(29.0, 1.7371277501669558)	(30.0, 1.8475025493879926)	(31.0, 2.068216394043568)	(32.0, 2.25863248002107)	(33.0, 2.3387095205640334)	(34.0, 2.4314233794067115)	(35.0, 2.6374381273573904)	(36.0, 2.8249352742052274)	(37.0, 2.899131531945064)	(38.0, 2.9624257451060503)	(39.0, 3.057936980204301)	(40.0, 3.096299362964775)	(41.0, 3.160965091375809)	(42.0, 3.2194854589636344)	(43.0, 3.2897144765536965)	(44.0, 3.6538010050646808)	(45.0, 3.9156731785848433)	(46.0, 3.883687841184083)	(47.0, 3.718819980886312)	(48.0, 3.311764551762501)	(49.0, 2.9155253581299476)	(50.0, 2.7614737333234327)	(51.0, 2.6426009741276446)	(52.0, 2.421994390831562)	(53.0, 2.164590010472141)	(54.0, 2.0089194542130144)	(55.0, 1.9307059010223067)	(56.0, 1.7460004098242023)	(57.0, 1.5317479894644745)	(58.0, 1.4239875071121433)	(59.0, 1.320829252157784)	(60.0, 1.1472017141680986)	(61.0, 0.9846035042371957)	(62.0, 0.8924745773416185)	(63.0, 0.8357218769582349)	(64.0, 0.7413190092414099)	(65.0, 0.630486561553204)	(66.0, 0.5096530647058871)	(67.0, 0.4620018482133346)	(68.0, 0.3830074323255189)	(69.0, 0.24182145005230352)	(70.0, 0.15995242973008006)	(71.0, 0.1402749757932564)	(72.0, 0.12263548768679637)	(73.0, 0.09648087778806597)	(74.0, 0.1041507800675329)	(75.0, 0.12033580413927021)	(76.0, 0.09055433013822242)	(77.0, 0.044493442069083636)	(78.0, 0.020356775880278243)	(79.0, 0.012499523759563851)	(80.0, 0.010001049159110986)	(81.0, 0.006522920808623654)	(82.0, 0.004951184354188793)	(83.0, 0.004359101649788401)	(84.0, 0.0035238931972042713)	(85.0, 0.0024527097537359274)	(86.0, 0.0020894512829202276)	(87.0, 0.0019621678029887422)	(88.0, 0.0017905496278002222)	(89.0, 0.0015316922135575385)	(90.0, 0.0011956066204800205)	(91.0, 0.000773711939808243)	(92.0, 0.000600663613159819)	(93.0, 0.0005649098266622106)	(94.0, 0.0004662293759288118)	(95.0, 0.00035181725913646536)	(96.0, 0.0003003318065799095)	(97.0, 0.0002588574142426839)	(98.0, 0.00017304832664842402)	(99.0, 9.725029927349449e-05)	(100.0, 6.578696715559922e-05)
SRR13380427_1	(0.0, 0.09185482004212962)	(1.0, 0.07521814312311896)	(2.0, 0.05479203716559219)	(3.0, 0.046298129224281684)	(4.0, 0.041593650321487305)	(5.0, 0.04511156670412628)	(6.0, 0.04425656290797469)	(7.0, 0.037188096410019196)	(8.0, 0.03449255009085427)	(9.0, 0.03496247584141087)	(10.0, 0.03644665800358546)	(11.0, 0.04306869503851218)	(12.0, 0.04867647566182091)	(13.0, 0.04914770676168461)	(14.0, 0.06081622421786635)	(15.0, 0.14919750975379847)	(16.0, 0.20378199637956146)	(17.0, 0.18118248382571045)	(18.0, 0.20609899139966692)	(19.0, 0.28096599555917556)	(20.0, 0.4072846480074032)	(21.0, 0.4836528038700787)	(22.0, 0.5817667738397608)	(23.0, 0.7764256839119887)	(24.0, 0.9423068631598536)	(25.0, 1.0116431023051724)	(26.0, 1.108300302448129)	(27.0, 1.2902764386525574)	(28.0, 1.4532989029178696)	(29.0, 1.53100243112171)	(30.0, 1.6259000203986937)	(31.0, 1.8062235843803311)	(32.0, 1.959958488325615)	(33.0, 2.028267417566245)	(34.0, 2.11469720588806)	(35.0, 2.329049920956531)	(36.0, 2.521786051499398)	(37.0, 2.5865992552956096)	(38.0, 2.6498590934163704)	(39.0, 2.7669933081398304)	(40.0, 2.8948783797565802)	(41.0, 3.4793511427099624)	(42.0, 3.9898132106492956)	(43.0, 4.1584800053185145)	(44.0, 4.221185069983758)	(45.0, 3.9111750523415703)	(46.0, 3.70712676470336)	(47.0, 3.5326328907272386)	(48.0, 3.1736474724319037)	(49.0, 2.884089667733385)	(50.0, 2.7790234073540794)	(51.0, 2.6946482388416424)	(52.0, 2.5260271313981715)	(53.0, 2.2381610594016563)	(54.0, 2.0345409263361756)	(55.0, 1.978125034632549)	(56.0, 1.842852991286911)	(57.0, 1.6687193937195495)	(58.0, 1.573441947794199)	(59.0, 1.4559800903946563)	(60.0, 1.2951623611090388)	(61.0, 1.2174927719871829)	(62.0, 1.1831790547514016)	(63.0, 1.1005582757077093)	(64.0, 0.9331145933392437)	(65.0, 0.7492352578450612)	(66.0, 0.5674288170505563)	(67.0, 0.4846788084254606)	(68.0, 0.40673248525049915)	(69.0, 0.27406330842322196)	(70.0, 0.19837654489885348)	(71.0, 0.17741263502680085)	(72.0, 0.157409462244775)	(73.0, 0.13001409633663247)	(74.0, 0.15364614019240092)	(75.0, 0.18467037717428608)	(76.0, 0.13718699077915608)	(77.0, 0.06481320379621164)	(78.0, 0.028105475931205846)	(79.0, 0.01628814865401452)	(80.0, 0.013174890556577057)	(81.0, 0.008877680637598391)	(82.0, 0.006535883980658013)	(83.0, 0.00537803914525884)	(84.0, 0.004489096267122609)	(85.0, 0.003222907439233999)	(86.0, 0.0025832862787541857)	(87.0, 0.002320911068026752)	(88.0, 0.0021812386921668744)	(89.0, 0.0018131301875642062)	(90.0, 0.0013118760536371685)	(91.0, 0.0008941642753646373)	(92.0, 0.000749270502276353)	(93.0, 0.0006644227973147451)	(94.0, 0.0004895059901631226)	(95.0, 0.00036941385390976985)	(96.0, 0.00033939081984643164)	(97.0, 0.0003158945323186018)	(98.0, 0.00021668798497887558)	(99.0, 0.00010051189664682784)	(100.0, 6.004606812667637e-05)
SRR13380430_1	(0.0, 0.08373417241294291)	(1.0, 0.06885692251688191)	(2.0, 0.049416450437609186)	(3.0, 0.042190393998531646)	(4.0, 0.039527559742665835)	(5.0, 0.04309794697388171)	(6.0, 0.04218530253723936)	(7.0, 0.035240549334560646)	(8.0, 0.03277882779974015)	(9.0, 0.03336052725238388)	(10.0, 0.03602336150824969)	(11.0, 0.04378274851769424)	(12.0, 0.049461000723916695)	(13.0, 0.05301993216722493)	(14.0, 0.06953663259940215)	(15.0, 0.14939238437294589)	(16.0, 0.20947544621789516)	(17.0, 0.20266052527816977)	(18.0, 0.2344045135702527)	(19.0, 0.32853544994204453)	(20.0, 0.4889393922248829)	(21.0, 0.5869563864280124)	(22.0, 0.707585833095509)	(23.0, 0.9444355209513823)	(24.0, 1.1481881646767476)	(25.0, 1.2357205672137361)	(26.0, 1.3601978857528783)	(27.0, 1.5892830951380148)	(28.0, 1.7923152970905214)	(29.0, 1.8907396081970336)	(30.0, 2.008496197830358)	(31.0, 2.2373726573025103)	(32.0, 2.441687907500673)	(33.0, 2.5348832878600076)	(34.0, 2.630965526772068)	(35.0, 2.8442315659220707)	(36.0, 3.031635527437904)	(37.0, 3.1018556887157955)	(38.0, 3.171010461718277)	(39.0, 3.267370185270767)	(40.0, 3.324244353636252)	(41.0, 3.6663689137674096)	(42.0, 3.97882425608309)	(43.0, 3.925265901884206)	(44.0, 3.730789900633387)	(45.0, 3.4099578316265715)	(46.0, 3.2300434096716915)	(47.0, 3.081064706528744)	(48.0, 2.7652222695883695)	(49.0, 2.515412267012981)	(50.0, 2.4324659982350196)	(51.0, 2.368451055407102)	(52.0, 2.2228543554275557)	(53.0, 2.018434730272901)	(54.0, 1.8955968622698751)	(55.0, 1.812340014353084)	(56.0, 1.6343552562279804)	(57.0, 1.4391346287631643)	(58.0, 1.3386419115066606)	(59.0, 1.2469752424003353)	(60.0, 1.0805430099474298)	(61.0, 0.9081728607623952)	(62.0, 0.8105682749239409)	(63.0, 0.7439948727966494)	(64.0, 0.6410289782174176)	(65.0, 0.5409575793828505)	(66.0, 0.4515540648209466)	(67.0, 0.4258294566416693)	(68.0, 0.3526677036021592)	(69.0, 0.22142001440959916)	(70.0, 0.14864521242830284)	(71.0, 0.13395634660005643)	(72.0, 0.11887161965633476)	(73.0, 0.0969668803115954)	(74.0, 0.10588584763035819)	(75.0, 0.12162482735013866)	(76.0, 0.09063692105996027)	(77.0, 0.04290065284880561)	(78.0, 0.018647476982999116)	(79.0, 0.01114266303816889)	(80.0, 0.008771314941286478)	(81.0, 0.005669342148960959)	(82.0, 0.004344289347643412)	(83.0, 0.0037498612417689687)	(84.0, 0.0031401587520176666)	(85.0, 0.0022389701032829654)	(86.0, 0.001793467240207901)	(87.0, 0.001639450536116236)	(88.0, 0.0014523393336247092)	(89.0, 0.0010768440633185836)	(90.0, 0.0007637191938429671)	(91.0, 0.0005206019171362893)	(92.0, 0.0004022254420906294)	(93.0, 0.00036022088642926616)	(94.0, 0.00027621177510653977)	(95.0, 0.0002023855863683863)	(96.0, 0.00017056395329159598)	(97.0, 0.00016419962667623794)	(98.0, 0.00012219507101487474)	(99.0, 7.255332341508189e-05)	(100.0, 5.855180486129415e-05)
SRR13380434_1	(0.0, 0.1106345952261381)	(1.0, 0.08703379688782104)	(2.0, 0.058772197461386275)	(3.0, 0.04931372477406244)	(4.0, 0.044516053174856296)	(5.0, 0.049001083711891956)	(6.0, 0.04811790872981587)	(7.0, 0.03822145040700896)	(8.0, 0.03369319760331379)	(9.0, 0.03447984285651696)	(10.0, 0.0376739683626551)	(11.0, 0.046400544001211144)	(12.0, 0.05271963938683221)	(13.0, 0.05299770263567509)	(14.0, 0.06558690817136978)	(15.0, 0.15534370785874024)	(16.0, 0.21579869223540363)	(17.0, 0.19880801921154834)	(18.0, 0.22652934030473917)	(19.0, 0.312512836112734)	(20.0, 0.46208781211465094)	(21.0, 0.553400613401764)	(22.0, 0.6686110059249227)	(23.0, 0.9000114956821893)	(24.0, 1.1003236497734885)	(25.0, 1.1844457066306804)	(26.0, 1.3049537083040736)	(27.0, 1.5261739135208023)	(28.0, 1.712193904770022)	(29.0, 1.7975016924759069)	(30.0, 1.9071998052577552)	(31.0, 2.1136941842235872)	(32.0, 2.2963572460955852)	(33.0, 2.382224041783599)	(34.0, 2.4724073011686767)	(35.0, 2.669793307807127)	(36.0, 2.8434560530183917)	(37.0, 2.9099160509762836)	(38.0, 2.9698667755752526)	(39.0, 3.0433676807719796)	(40.0, 3.0554065227788767)	(41.0, 3.1219716949189733)	(42.0, 3.1900482056499313)	(43.0, 3.592565649112217)	(44.0, 4.00776882783907)	(45.0, 3.84049289289786)	(46.0, 3.6605312226920814)	(47.0, 3.435248124409359)	(48.0, 2.973324556908014)	(49.0, 2.607888936755148)	(50.0, 2.4790937858209037)	(51.0, 2.4211946781460396)	(52.0, 2.2838544850932094)	(53.0, 2.065018708253864)	(54.0, 1.9256240167924845)	(55.0, 1.8437322288949238)	(56.0, 1.6866639525964688)	(57.0, 1.5073621423283596)	(58.0, 1.4032368204611445)	(59.0, 1.3293886963889194)	(60.0, 1.2022403138144027)	(61.0, 1.0472467063156043)	(62.0, 0.945553357319098)	(63.0, 0.8718003222335239)	(64.0, 0.7729207427965518)	(65.0, 0.6760135394614756)	(66.0, 0.5849269347032141)	(67.0, 0.5656209889286309)	(68.0, 0.46942983447788056)	(69.0, 0.2957022558666267)	(70.0, 0.2027052269220146)	(71.0, 0.18724462213790613)	(72.0, 0.16866336970098073)	(73.0, 0.14532046422039874)	(74.0, 0.1716140097716036)	(75.0, 0.202669208366465)	(76.0, 0.1504221324284435)	(77.0, 0.07063670965942309)	(78.0, 0.030481783190511834)	(79.0, 0.01786520355259946)	(80.0, 0.01410918857988762)	(81.0, 0.008676149660786609)	(82.0, 0.006123154443431267)	(83.0, 0.005247183172465099)	(84.0, 0.0043913822926067055)	(85.0, 0.0030846290972673745)	(86.0, 0.002413243221822911)	(87.0, 0.0021928096618593854)	(88.0, 0.0019435612574561832)	(89.0, 0.0015732905064063396)	(90.0, 0.0011799678798047545)	(91.0, 0.0007664748620953962)	(92.0, 0.0006252821243409811)	(93.0, 0.0005546857554637735)	(94.0, 0.0003817966888257143)	(95.0, 0.0002795039910648625)	(96.0, 0.0002795039910648625)	(97.0, 0.0002650965688450243)	(98.0, 0.00018009277774797843)	(99.0, 6.915562665522371e-05)	(100.0, 2.881484443967655e-05)
SRR13380441_1	(0.0, 0.023953235962062752)	(1.0, 0.020870901273391904)	(2.0, 0.016357558280805477)	(3.0, 0.013883216757528809)	(4.0, 0.012839883538167713)	(5.0, 0.013730688855409012)	(6.0, 0.013980665139438677)	(7.0, 0.012503051087653165)	(8.0, 0.011666266069079294)	(9.0, 0.012140797320118656)	(10.0, 0.012928858147737593)	(11.0, 0.015054715783532232)	(12.0, 0.016867043842747294)	(13.0, 0.017944272151468342)	(14.0, 0.024000900931475187)	(15.0, 0.059791996852502)	(16.0, 0.08073068830461382)	(17.0, 0.07085768430698461)	(18.0, 0.08214368984230691)	(19.0, 0.11437262371591102)	(20.0, 0.1676440527527918)	(21.0, 0.19997255345139078)	(22.0, 0.24156924264685228)	(23.0, 0.3264817376012505)	(24.0, 0.40016012887590874)	(25.0, 0.4305227143916304)	(26.0, 0.47709880405837773)	(27.0, 0.5719912843861974)	(28.0, 0.6733344239078335)	(29.0, 0.7263611727683971)	(30.0, 0.7920329084033086)	(31.0, 0.9240638144542134)	(32.0, 1.0551371842306996)	(33.0, 1.1198513835911923)	(34.0, 1.1924906785326597)	(35.0, 1.4089309493052755)	(36.0, 1.6354518314978508)	(37.0, 1.7181717378592767)	(38.0, 1.8005251535669984)	(39.0, 1.9668536531640068)	(40.0, 2.157655466500445)	(41.0, 2.5104143721280003)	(42.0, 2.756346548308404)	(43.0, 4.316736645197093)	(44.0, 5.305446868833079)	(45.0, 4.399210812160661)	(46.0, 4.064654628740943)	(47.0, 3.891881825279373)	(48.0, 3.58412394688487)	(49.0, 3.2923444254589573)	(50.0, 3.135549978965978)	(51.0, 3.096399032312146)	(52.0, 3.1370191192454238)	(53.0, 3.0487446551151356)	(54.0, 2.8806991573977365)	(55.0, 2.8583114508754868)	(56.0, 2.8325628343988893)	(57.0, 2.6926735637241874)	(58.0, 2.5561452030038336)	(59.0, 2.36387424938795)	(60.0, 2.134497705916799)	(61.0, 2.0680146065803333)	(62.0, 2.0386370970991354)	(63.0, 1.9892191160338646)	(64.0, 1.8419280052201825)	(65.0, 1.5348459101697935)	(66.0, 1.135684627208461)	(67.0, 0.9457323095491068)	(68.0, 0.7931069590474022)	(69.0, 0.5175833106342157)	(70.0, 0.3300417812055882)	(71.0, 0.2653985496884427)	(72.0, 0.21959145486154935)	(73.0, 0.15267195624957447)	(74.0, 0.16720553503419738)	(75.0, 0.2028515176039019)	(76.0, 0.1447669858779076)	(77.0, 0.05831967890842898)	(78.0, 0.020756505346802057)	(79.0, 0.011556107028659442)	(80.0, 0.009921728188584143)	(81.0, 0.008056439052244154)	(82.0, 0.007165633735002853)	(83.0, 0.006505738714026241)	(84.0, 0.005481471482430121)	(85.0, 0.004557830297371364)	(86.0, 0.004520757543383914)	(87.0, 0.004383058742859099)	(88.0, 0.0041532076681369086)	(89.0, 0.00360982701683514)	(90.0, 0.0027635090043787794)	(91.0, 0.001904480333412436)	(92.0, 0.0015782400983228753)	(93.0, 0.0014659626148180265)	(94.0, 0.0011990387861083858)	(95.0, 0.0009511809451637194)	(96.0, 0.000857969449423845)	(97.0, 0.0007922977137889333)	(98.0, 0.0006524804701791215)	(99.0, 0.000529610771249287)	(100.0, 0.00048088658029435264)
SRR13380446_1	(0.0, 0.011723978240296386)	(1.0, 0.010864779834968627)	(2.0, 0.008402384405174544)	(3.0, 0.006949187102308739)	(4.0, 0.007099186823909255)	(5.0, 0.007645185810535136)	(6.0, 0.007796385529908457)	(7.0, 0.007552785982029218)	(8.0, 0.0077039857014025385)	(9.0, 0.008031585093378067)	(10.0, 0.009393582565510759)	(11.0, 0.012164377422915503)	(12.0, 0.013900774200163083)	(13.0, 0.01674236892616327)	(14.0, 0.024904753776776988)	(15.0, 0.04726671227298202)	(16.0, 0.07229386582258504)	(17.0, 0.08027985100059654)	(18.0, 0.09934901560822702)	(19.0, 0.161693699896493)	(20.0, 0.2766930864576315)	(21.0, 0.3484169533381346)	(22.0, 0.44552437310676357)	(23.0, 0.6302616302344143)	(24.0, 0.7887261361242913)	(25.0, 0.8595608046551465)	(26.0, 0.9664914061919501)	(27.0, 1.1761538170585155)	(28.0, 1.3827010337068815)	(29.0, 1.4865164410254854)	(30.0, 1.6144446035908158)	(31.0, 1.8733633230376725)	(32.0, 2.121788061961357)	(33.0, 2.239222244003515)	(34.0, 2.3633428136357377)	(35.0, 2.6293643198998224)	(36.0, 2.8830378490817523)	(37.0, 2.99481044163182)	(38.0, 3.1005902453045047)	(39.0, 3.286267100688261)	(40.0, 3.4309796321018027)	(41.0, 3.5677445782660624)	(42.0, 3.639694044727853)	(43.0, 3.572953768597806)	(44.0, 3.446236403785235)	(45.0, 3.32254303336013)	(46.0, 3.2588267516175486)	(47.0, 3.1816896947839264)	(48.0, 2.9900416504826968)	(49.0, 2.8482895135746626)	(50.0, 2.8210483641342363)	(51.0, 2.7837728333176215)	(52.0, 2.713188964321282)	(53.0, 2.5182937260468443)	(54.0, 2.356706825952131)	(55.0, 2.265832194615447)	(56.0, 2.042601408931785)	(57.0, 1.7986298617429766)	(58.0, 1.6870144689011455)	(59.0, 1.5695634868901682)	(60.0, 1.3531234886028052)	(61.0, 1.1412650818120083)	(62.0, 1.028395691297597)	(63.0, 0.9417090521879992)	(64.0, 0.8255660677493784)	(65.0, 0.7117198790479045)	(66.0, 0.5635117541221843)	(67.0, 0.49969347256891494)	(68.0, 0.41668362663518893)	(69.0, 0.2978502471899412)	(70.0, 0.23398396572575964)	(71.0, 0.2059412177730998)	(72.0, 0.1762088729563318)	(73.0, 0.13586734783020243)	(74.0, 0.13591054775002337)	(75.0, 0.14656292797920567)	(76.0, 0.12056737622694973)	(77.0, 0.0798286518380222)	(78.0, 0.06243108412790786)	(79.0, 0.059776689054465114)	(80.0, 0.05810749215249456)	(81.0, 0.05742469341976902)	(82.0, 0.05821189195872853)	(83.0, 0.05801269232844304)	(84.0, 0.056786294604637216)	(85.0, 0.054604698653679305)	(86.0, 0.05347070075837939)	(87.0, 0.05329190109023158)	(88.0, 0.05286710187865891)	(89.0, 0.05150510440652622)	(90.0, 0.05010950699675501)	(91.0, 0.04865030970502519)	(92.0, 0.04764951156250654)	(93.0, 0.04629591407478348)	(94.0, 0.04292992032206788)	(95.0, 0.03860392835110898)	(96.0, 0.03629033264514261)	(97.0, 0.03371753742025055)	(98.0, 0.02756394884131095)	(99.0, 0.018868764979572197)	(100.0, 0.013754374471880979)
